t,PR_AUC,Recall,FNR
9713,0.9768971833559753,0.991869918699187,0.008130081300813009
9714,0.9768290143129155,0.99185667752443,0.008143322475570033
9715,0.9767605193035049,0.9918433931484503,0.008156606851549755
9716,0.9767474413152835,0.9918300653594772,0.008169934640522876
9717,0.9766785027717906,0.9918166939443536,0.008183306055646482
9718,0.9766092330156693,0.9918032786885246,0.00819672131147541
9719,0.9765686444632737,0.9917898193760263,0.008210180623973728
9720,0.9767487841097549,0.9917763157894737,0.008223684210526315
9721,0.9766794617182615,0.9917627677100495,0.008237232289950576
9722,0.9766098042198156,0.9917491749174917,0.00825082508250825
9723,0.9767921785720761,0.9917355371900827,0.008264462809917356
9724,0.9767411523658225,0.9917218543046358,0.008278145695364239
9725,0.9766899219690255,0.9917081260364843,0.008291873963515755
9726,0.9766199186246299,0.9916943521594684,0.008305647840531562
9727,0.9765495742717096,0.9916805324459235,0.008319467554076539
9728,0.9764788866123392,0.9916666666666667,0.008333333333333333
9729,0.9764078533286773,0.991652754590985,0.008347245409015025
9730,0.9763632823359047,0.9916387959866221,0.008361204013377926
9731,0.9764910413481023,0.9916247906197655,0.008375209380234505
9732,0.976419770976215,0.9916107382550335,0.008389261744966443
9733,0.9766229361034479,0.9915966386554622,0.008403361344537815
9734,0.9765750694046202,0.9915824915824916,0.008417508417508417
9735,0.9765037728651654,0.9915682967959528,0.008431703204047217
9736,0.9764554822582829,0.9915540540540541,0.008445945945945946
9737,0.9764070306611043,0.9915397631133672,0.008460236886632826
9738,0.9765257219554353,0.9915254237288136,0.00847457627118644
9739,0.9766907810444289,0.9915110356536503,0.008488964346349746
9740,0.9767905869378677,0.9914965986394558,0.008503401360544218
9741,0.9767194792194578,0.9914821124361158,0.008517887563884156
9742,0.9766480173581928,0.9914675767918089,0.008532423208191127
9743,0.9768159825256676,0.9914529914529915,0.008547008547008548
9744,0.9767446403464246,0.9914383561643836,0.008561643835616438
9745,0.9766729410752281,0.9914236706689536,0.008576329331046312
9746,0.9766008822370251,0.9914089347079038,0.00859106529209622
9747,0.9767060008172281,0.9913941480206541,0.008605851979345954
9748,0.9766338597517947,0.9913793103448276,0.008620689655172414
9749,0.976712842135968,0.9913644214162349,0.008635578583765112
9750,0.9766405324583645,0.9913494809688581,0.00865051903114187
9751,0.9765665726035015,0.9913344887348353,0.008665511265164644
9752,0.9764935264990511,0.9913194444444444,0.008680555555555556
9753,0.9764444795352711,0.991304347826087,0.008695652173913044
9754,0.976548486269182,0.9912891986062717,0.008710801393728223
9755,0.9764750883261417,0.9912739965095986,0.008726003490401396
9756,0.9764261362593425,0.9912587412587412,0.008741258741258742
9757,0.9763521024249595,0.9912434325744308,0.008756567425569177
9758,0.9763024608151394,0.9912280701754386,0.008771929824561403
9759,0.9764541536438587,0.9912126537785588,0.008787346221441126
9760,0.9763799095184966,0.9911971830985915,0.008802816901408451
9761,0.9763052840908305,0.9911816578483245,0.008818342151675485
9762,0.9762302746471997,0.991166077738516,0.0088339222614841
9763,0.976154878449077,0.9911504424778761,0.008849557522123894
9764,0.9761089509603962,0.9911347517730497,0.008865248226950355
9765,0.9762186711851485,0.9911190053285968,0.008880994671403197
9766,0.9761802527887018,0.9911032028469751,0.008896797153024912
9767,0.976196116520798,0.9911032028469751,0.008896797153024912
9768,0.9763199682200112,0.9911032028469751,0.008896797153024912
9769,0.9763199682200112,0.9911032028469751,0.008896797153024912
9770,0.976340598297348,0.9911032028469751,0.008896797153024912
9771,0.9765092540570698,0.9911032028469751,0.008896797153024912
9772,0.9766633308752772,0.9911032028469751,0.008896797153024912
9773,0.976666325343877,0.9911032028469751,0.008896797153024912
9774,0.9768425394552147,0.9911032028469751,0.008896797153024912
9775,0.9769103131546344,0.9911032028469751,0.008896797153024912
9776,0.9769116644022189,0.9911032028469751,0.008896797153024912
9777,0.9769116644022189,0.9911032028469751,0.008896797153024912
9778,0.9770886899182172,0.9911032028469751,0.008896797153024912
9779,0.9770886899182172,0.9911032028469751,0.008896797153024912
9780,0.9770886899182172,0.9911032028469751,0.008896797153024912
9781,0.9772597943636296,0.9911032028469751,0.008896797153024912
9782,0.9774379989442847,0.9911032028469751,0.008896797153024912
9783,0.9774393628572767,0.9911032028469751,0.008896797153024912
9784,0.9774393628572767,0.9911032028469751,0.008896797153024912
9785,0.9774393628572767,0.9911032028469751,0.008896797153024912
9786,0.9774393628572767,0.9911032028469751,0.008896797153024912
9787,0.977444401150878,0.9911032028469751,0.008896797153024912
9788,0.9774474542717593,0.9911032028469751,0.008896797153024912
9789,0.9774474542717593,0.9911032028469751,0.008896797153024912
9790,0.9774488278010327,0.9911032028469751,0.008896797153024912
9791,0.9774538901455232,0.9911032028469751,0.008896797153024912
9792,0.9774538901455232,0.9911032028469751,0.008896797153024912
9793,0.9774552701422614,0.9911032028469751,0.008896797153024912
9794,0.9774566533898754,0.9911032028469751,0.008896797153024912
9795,0.9774580398998656,0.9911032028469751,0.008896797153024912
9796,0.9774611212738589,0.9911032028469751,0.008896797153024912
9797,0.977462514343322,0.9911032028469751,0.008896797153024912
9798,0.977463910709991,0.9911032028469751,0.008896797153024912
9799,0.977463910709991,0.9911032028469751,0.008896797153024912
9800,0.9774653103855855,0.9911032028469751,0.008896797153024912
9801,0.9774667133818813,0.9911032028469751,0.008896797153024912
9802,0.9775609787076402,0.9911032028469751,0.008896797153024912
9803,0.9775609787076402,0.9911032028469751,0.008896797153024912
9804,0.9775609787076402,0.9911032028469751,0.008896797153024912
9805,0.9775609787076402,0.9911032028469751,0.008896797153024912
9806,0.9775609787076402,0.9911032028469751,0.008896797153024912
9807,0.9775609787076402,0.9911032028469751,0.008896797153024912
9808,0.9776569546920153,0.9911032028469751,0.008896797153024912
9809,0.9777448657362293,0.9911032028469751,0.008896797153024912
9810,0.977875758057235,0.9911032028469751,0.008896797153024912
9811,0.9778669979951586,0.9910873440285205,0.008912655971479501
9812,0.9777963491112008,0.9910714285714286,0.008928571428571428
9813,0.9777977722730867,0.9910714285714286,0.008928571428571428
9814,0.9777977722730867,0.9910714285714286,0.008928571428571428
9815,0.977886810235419,0.9910714285714286,0.008928571428571428
9816,0.977886810235419,0.9910714285714286,0.008928571428571428
9817,0.977886810235419,0.9910714285714286,0.008928571428571428
9818,0.977886810235419,0.9910714285714286,0.008928571428571428
9819,0.977886810235419,0.9910714285714286,0.008928571428571428
9820,0.977886810235419,0.9910714285714286,0.008928571428571428
9821,0.977886810235419,0.9910714285714286,0.008928571428571428
9822,0.977886810235419,0.9910714285714286,0.008928571428571428
9823,0.9778882402189242,0.9910714285714286,0.008928571428571428
9824,0.9778882402189242,0.9910714285714286,0.008928571428571428
9825,0.9778882402189242,0.9910714285714286,0.008928571428571428
9826,0.9778882402189242,0.9910714285714286,0.008928571428571428
9827,0.9778882402189242,0.9910714285714286,0.008928571428571428
9828,0.9778882402189242,0.9910714285714286,0.008928571428571428
9829,0.9779049909255593,0.9910714285714286,0.008928571428571428
9830,0.9779049909255593,0.9910714285714286,0.008928571428571428
9831,0.9779049909255593,0.9910714285714286,0.008928571428571428
9832,0.9779049909255593,0.9910714285714286,0.008928571428571428
9833,0.9779049909255593,0.9910714285714286,0.008928571428571428
9834,0.9779049909255593,0.9910714285714286,0.008928571428571428
9835,0.9779049909255593,0.9910714285714286,0.008928571428571428
9836,0.9779049909255593,0.9910714285714286,0.008928571428571428
9837,0.9779049909255593,0.9910714285714286,0.008928571428571428
9838,0.9779049909255593,0.9910714285714286,0.008928571428571428
9839,0.9779049909255593,0.9910714285714286,0.008928571428571428
9840,0.9779049909255593,0.9910714285714286,0.008928571428571428
9841,0.9779049909255593,0.9910714285714286,0.008928571428571428
9842,0.9779064277798488,0.9910714285714286,0.008928571428571428
9843,0.9779064277798488,0.9910714285714286,0.008928571428571428
9844,0.9779064277798488,0.9910714285714286,0.008928571428571428
9845,0.9779064277798488,0.9910714285714286,0.008928571428571428
9846,0.9779064277798488,0.9910714285714286,0.008928571428571428
9847,0.9779064277798488,0.9910714285714286,0.008928571428571428
9848,0.9779064277798488,0.9910714285714286,0.008928571428571428
9849,0.9779064277798488,0.9910714285714286,0.008928571428571428
9850,0.9779064277798488,0.9910714285714286,0.008928571428571428
9851,0.9779064277798488,0.9910714285714286,0.008928571428571428
9852,0.9779064277798488,0.9910714285714286,0.008928571428571428
9853,0.9779049909255593,0.9910714285714286,0.008928571428571428
9854,0.9779049909255593,0.9910714285714286,0.008928571428571428
9855,0.9779049909255593,0.9910714285714286,0.008928571428571428
9856,0.9779049909255593,0.9910714285714286,0.008928571428571428
9857,0.9779049909255593,0.9910714285714286,0.008928571428571428
9858,0.9779049909255593,0.9910714285714286,0.008928571428571428
9859,0.9779049909255593,0.9910714285714286,0.008928571428571428
9860,0.9779049909255593,0.9910714285714286,0.008928571428571428
9861,0.9779049909255593,0.9910714285714286,0.008928571428571428
9862,0.9779064277798488,0.9910714285714286,0.008928571428571428
